record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf,record_id_document,document_symbol_found,lang_field,doc_url,date_document,text_based,two_column_layout,left_column_french,starting_page
807488,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2230,1980-06-13,4,1980,6,13,S,,,PV.2230,,S_1980_PV.2230_,S_1980_PV.2230_speeches.pdf,14941.0,S/PV.2230,English,https://digitallibrary.un.org/record/14941/files/S_PV.2230-EN.pdf,1980-06-13,False,True,False,3
807492,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2232,1980-06-17,4,1980,6,17,S,,,PV.2232,,S_1980_PV.2232_,S_1980_PV.2232_speeches.pdf,25605.0,S/PV.2232,English,https://digitallibrary.un.org/record/25605/files/S_PV.2232-EN.pdf,1980-06-17,False,True,False,3
805193,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2247,1980-09-26,4,1980,9,26,S,,,PV.2247,,S_1980_PV.2247_,S_1980_PV.2247_speeches.pdf,16024.0,S/PV.2247,English,https://digitallibrary.un.org/record/16024/files/S_PV.2247-EN.pdf,1980-09-26,False,True,False,3
805192,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2248,1980-09-28,4,1980,9,28,S,,,PV.2248,,S_1980_PV.2248_,S_1980_PV.2248_speeches.pdf,16025.0,S/PV.2248,English,https://digitallibrary.un.org/record/16025/files/S_PV.2248-EN.pdf,1980-09-28,False,True,False,3
807489,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2257,1980-12-11,4,1980,12,11,S,,,PV.2257,,S_1980_PV.2257_,S_1980_PV.2257_speeches.pdf,17829.0,S/PV.2257,English,https://digitallibrary.un.org/record/17829/files/S_PV.2257-EN.pdf,1980-12-11,False,True,False,3
807493,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2258,1980-12-17,4,1980,12,17,S,,,PV.2258,,S_1980_PV.2258_,S_1980_PV.2258_speeches.pdf,17830.0,S/PV.2258,English,https://digitallibrary.un.org/record/17830/files/S_PV.2258-EN.pdf,1980-12-17,False,True,False,3
807494,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2261,1980-12-19,4,1980,12,19,S,,,PV.2261,,S_1980_PV.2261_,S_1980_PV.2261_speeches.pdf,20754.0,S/PV.2261,English,https://digitallibrary.un.org/record/20754/files/S_PV.2261-EN.pdf,1980-12-19,False,True,False,3
805917,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2259,1980-12-19,4,1980,12,19,S,,,PV.2259,,S_1980_PV.2259_,S_1980_PV.2259_speeches.pdf,17831.0,S/PV.2259,English,https://digitallibrary.un.org/record/17831/files/S_PV.2259-EN.pdf,1980-12-19,False,True,False,3
802442,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2263,1981-01-30,4,1981,1,30,S,,,PV.2263,,S_1981_PV.2263_,S_1981_PV.2263_speeches.pdf,20124.0,S/PV.2263,English,https://digitallibrary.un.org/record/20124/files/S_PV.2263-EN.pdf,1981-01-30,False,True,False,3
801818,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2278,1981-05-22,4,1981,5,22,S,,,PV.2278,,S_1981_PV.2278_,S_1981_PV.2278_speeches.pdf,22204.0,S/PV.2278,English,https://digitallibrary.un.org/record/22204/files/S_PV-2278-EN.pdf,1981-05-22,False,True,False,3
802440,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2279,1981-06-04,4,1981,6,4,S,,,PV.2279,,S_1981_PV.2279_,S_1981_PV.2279_speeches.pdf,22205.0,S/PV.2279,English,https://digitallibrary.un.org/record/22205/files/S_PV.2279-EN.pdf,1981-06-04,False,True,False,3
802448,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2289,1981-06-19,4,1981,6,19,S,,,PV.2289,,S_1981_PV.2289_,S_1981_PV.2289_speeches.pdf,23311.0,S/PV.2289,English,https://digitallibrary.un.org/record/23311/files/S_PV-2289-EN.pdf,1981-06-19,False,True,False,3
802446,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2292,1981-07-17,4,1981,7,17,S,,,PV.2292,,S_1981_PV.2292_,S_1981_PV.2292_speeches.pdf,22218.0,S/PV.2292,English,https://digitallibrary.un.org/record/22218/files/S_PV-2292-EN.pdf,1981-07-17,False,True,False,3
802447,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2293,1981-07-21,4,1981,7,21,S,,,PV.2293,,S_1981_PV.2293_,S_1981_PV.2293_speeches.pdf,22219.0,S/PV.2293,English,https://digitallibrary.un.org/record/22219/files/S_PV-2293-EN.pdf,1981-07-21,False,True,False,3
802443,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2294,1981-07-30,4,1981,7,30,S,,,PV.2294,,S_1981_PV.2294_,S_1981_PV.2294_speeches.pdf,22220.0,S/PV.2294,English,https://digitallibrary.un.org/record/22220/files/S_PV-2294-EN.pdf,1981-07-30,False,True,False,3
802441,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2313,1981-12-14,4,1981,12,14,S,,,PV.2313,,S_1981_PV.2313_,S_1981_PV.2313_speeches.pdf,26743.0,S/PV.2313,English,https://digitallibrary.un.org/record/26743/files/S_PV.2313-EN.pdf,1981-12-14,False,True,False,3
802445,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2320,1981-12-18,4,1981,12,18,S,,,PV.2320,,S_1981_PV.2320_,S_1981_PV.2320_speeches.pdf,27512.0,S/PV.2320,English,https://digitallibrary.un.org/record/27512/files/S_PV.2320-EN.pdf,1981-12-18,False,True,False,3
802444,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2321,1981-12-21,4,1981,12,21,S,,,PV.2321,,S_1981_PV.2321_,S_1981_PV.2321_speeches.pdf,49210.0,S/PV.2321,English,https://digitallibrary.un.org/record/49210/files/S_PV-2321-EN.pdf,1981-12-21,False,True,False,3
801238,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2329,1982-01-20,5,1982,1,20,S,,,PV.2329,,S_1982_PV.2329_,S_1982_PV.2329_speeches.pdf,28533.0,S/PV.2329,English,https://digitallibrary.un.org/record/28533/files/S_PV.2329-EN.pdf,1982-01-20,False,True,False,3
801239,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2360,1982-05-21,5,1982,5,21,S,,,PV.2360,,S_1982_PV.2360_,S_1982_PV.2360_speeches.pdf,31543.0,S/PV.2360,English,https://digitallibrary.un.org/record/31543/files/S_PV-2360-EN.pdf,1982-05-21,False,True,False,3
801240,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2368,1982-05-26,5,1982,5,26,S,,,PV.2368,,S_1982_PV.2368_,S_1982_PV.2368_speeches.pdf,31547.0,S/PV.2368,English,https://digitallibrary.un.org/record/31547/files/S_PV-2368-EN.pdf,1982-05-26,False,True,False,3
801241,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2371,1982-06-02,5,1982,6,2,S,,,PV.2371,,S_1982_PV.2371_,S_1982_PV.2371_speeches.pdf,35187.0,S/PV.2371,English,https://digitallibrary.un.org/record/35187/files/S_PV-2371-EN.pdf,1982-06-02,False,True,False,3
801244,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2374,1982-06-05,5,1982,6,5,S,,,PV.2374,,S_1982_PV.2374_,S_1982_PV.2374_speeches.pdf,30794.0,S/PV.2374,English,https://digitallibrary.un.org/record/30794/files/S_PV-2374-EN.pdf,1982-06-05,False,True,False,3
801245,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2375,1982-06-06,5,1982,6,6,S,,,PV.2375,,S_1982_PV.2375_,S_1982_PV.2375_speeches.pdf,30795.0,S/PV.2375,English,https://digitallibrary.un.org/record/30795/files/S_PV-2375-EN.pdf,1982-06-06,False,True,False,3
801246,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2376,1982-06-08,5,1982,6,8,S,,,PV.2376,,S_1982_PV.2376_,S_1982_PV.2376_speeches.pdf,552034.0,S/PV.2376,English,https://digitallibrary.un.org/record/552034/files/S_PV-2376-EN.pdf,1982-06-08,False,True,False,3
801247,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2396,1982-09-18,5,1982,9,18,S,,,PV.2396,,S_1982_PV.2396_,S_1982_PV.2396_speeches.pdf,32673.0,S/PV.2396,English,https://digitallibrary.un.org/record/32673/files/S_PV-2396-EN.pdf,1982-09-18,False,True,False,3
801242,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2399andCorr.1,1982-10-04,5,1982,10,4,S,,,PV.2399,ANDCORR.1,S_1982_PV.2399_ANDCORR.1_,S_1982_PV.2399_ANDCORR.1_speeches.pdf,34716.0,S/PV.2399,English,https://digitallibrary.un.org/record/34716/files/S_PV-2399-EN.pdf,1982-10-04,False,True,False,3
801243,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2406,1982-12-14,5,1982,12,14,S,,,PV.2406,,S_1982_PV.2406_,S_1982_PV.2406_speeches.pdf,98585.0,S/PV.2406,English,https://digitallibrary.un.org/record/98585/files/S_PV-2406-EN.pdf,1982-12-14,False,True,False,3
302795,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2411,1983-01-11,5,1983,1,11,S,,,PV.2411,,S_1983_PV.2411_,S_1983_PV.2411_speeches.pdf,40871.0,S/PV.2411,English,https://digitallibrary.un.org/record/40871/files/S_PV-2411-EN.pdf,1983-01-18,False,True,False,3
303503,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2497,1983-11-17,5,1983,11,17,S,,,PV.2497,,S_1983_PV.2497_,S_1983_PV.2497_speeches.pdf,60761.0,S/PV.2497,English,https://digitallibrary.un.org/record/60761/files/S_PV-2497-EN.pdf,1983-11-17,False,True,False,3
303653,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2519,1984-02-29,5,1984,2,29,S,,,PV.2519,,S_1984_PV.2519_,S_1984_PV.2519_speeches.pdf,62805.0,S/PV.2519,English,https://digitallibrary.un.org/record/62805/files/S_PV.2519-EN.pdf,1984-02-29,False,True,False,3
304235,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2608,1985-09-26,5,1985,9,26,S,,,PV.2608,,S_1985_PV.2608_,S_1985_PV.2608_speeches.pdf,98149.0,S/PV.2608,English,https://digitallibrary.un.org/record/98149/files/S_PV.2608-EN.pdf,1985-09-26,False,True,False,3
312109,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2705,1986-09-05,5,1986,9,5,S,,,PV.2705,,S_1986_PV.2705_,S_1986_PV.2705_speeches.pdf,120534.0,S/PV.2705,English,https://digitallibrary.un.org/record/120534/files/S_PV-2705-EN.pdf,1986-09-05,False,False,,2
312100,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2706,1986-09-19,5,1986,9,19,S,,,PV.2706,,S_1986_PV.2706_,S_1986_PV.2706_speeches.pdf,120740.0,S/PV.2706,English,https://digitallibrary.un.org/record/120740/files/S_PV-2706-EN.pdf,1986-09-19,False,False,,2
312467,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2709,1986-10-03,5,1986,10,3,S,,,PV.2709,,S_1986_PV.2709_,S_1986_PV.2709_speeches.pdf,121522.0,S/PV.2709,English,https://digitallibrary.un.org/record/121522/files/S_PV.2709-EN.pdf,1986-10-03,False,False,,2
319078,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2750,1987-07-20,5,1987,7,20,S,,,PV.2750,,S_1987_PV.2750_,S_1987_PV.2750_speeches.pdf,138176.0,S/PV.2750,English,https://digitallibrary.un.org/record/138176/files/S_PV.2750-EN.pdf,1987-07-20,False,False,,2
326938,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2823,1988-08-08,5,1988,8,8,S,,,PV.2823,,S_1988_PV.2823_,S_1988_PV.2823_speeches.pdf,44142.0,S/PV.2823,English,https://digitallibrary.un.org/record/44142/files/S_PV.2823-EN.pdf,1988-08-08,False,False,,2
339208,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2918,1990-04-17,5,1990,4,17,S,,,PV.2918,,S_1990_PV.2918_,S_1990_PV.2918_speeches.pdf,89604.0,S/PV.2918,English,https://digitallibrary.un.org/record/89604/files/S_PV.2918-EN.pdf,1990-04-17,False,False,,2
342127,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2943,1990-09-25,5,1990,9,25,S,,,PV.2943,,S_1990_PV.2943_,S_1990_PV.2943_speeches.pdf,97887.0,S/PV.2943,English,https://digitallibrary.un.org/record/97887/files/S_PV.2943-EN.pdf,1990-09-25,False,False,,2
341121,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2963,1990-11-29,5,1990,11,29,S,,,PV.2963,,S_1990_PV.2963_,S_1990_PV.2963_speeches.pdf,105331.0,S/PV.2963,English,https://digitallibrary.un.org/record/105331/files/S_PV.2963-EN.pdf,1990-11-29,False,False,,2
344523,"Pérez de Cuéllar, Javier, 1920-2020",UN. Secretary-General,S/PV.2977(PartII)(closed-resumption3),1991-02-23,5,1991,2,23,S,,,PV.2977,PARTIICLOSED-RESUMPTION3,S_1991_PV.2977_PARTIICLOSED-RESUMPTION3_,S_1991_PV.2977_PARTIICLOSED-RESUMPTION3_speeches.pdf,110472.0,S/PV.2977(PartII)(closed-resumption3),English,https://digitallibrary.un.org/record/110472/files/S_PV.2977%28PartII%29%28closed-resumption3%29-EN.pdf,1991-02-23,False,False,,2
348619,"Boutros-Ghali, Boutros, 1922-2016",UN. Secretary-General,S/PV.3046,1992-01-31,6,1992,1,31,S,,,PV.3046,,S_1992_PV.3046_,S_1992_PV.3046_speeches.pdf,196999.0,S/PV.3046,English,https://digitallibrary.un.org/record/196999/files/S_PV.3046-EN.pdf,1992-01-31,False,False,,2
349813,"Boutros-Ghali, Boutros, 1922-2016",UN. Secretary-General,S/PV.3057,1992-02-28,6,1992,2,28,S,,,PV.3057,,S_1992_PV.3057_,S_1992_PV.3057_speeches.pdf,139573.0,S/PV.3057,English,https://digitallibrary.un.org/record/139573/files/S_PV.3057--S_PV.3057_PRO-EN.pdf,1992-02-28,False,False,,2
351813,"Boutros-Ghali, Boutros, 1922-2016",UN. Secretary-General,S/PV.3144,1992-11-30,6,1992,11,30,S,,,PV.3144,,S_1992_PV.3144_,S_1992_PV.3144_speeches.pdf,155115.0,S/PV.3144,English,https://digitallibrary.un.org/record/155115/files/S_PV.3144-EN.pdf,1992-11-30,False,False,,2
