record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf,record_id_document,document_symbol_found,lang_field,doc_url,date_document
539527,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.68,2004-12-08,7,2004,12,8,A,,59.0,PV.68,,A_2004_59_PV.68_,A_2004_59_PV.68_speeches.pdf,536710.0,A/59/PV.68,English,https://digitallibrary.un.org/record/536710/files/A_59_PV.68-EN.pdf,2004-12-08
540672,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.67,2004-12-06,7,2004,12,6,A,,59.0,PV.67,,A_2004_59_PV.67_,A_2004_59_PV.67_speeches.pdf,536592.0,A/59/PV.67,English,https://digitallibrary.un.org/record/536592/files/A_59_PV.67-EN.pdf,2004-12-06
535432,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5080,2004-11-18,7,2004,11,18,S,,,PV.5080,,S_2004_PV.5080_,S_2004_PV.5080_speeches.pdf,535177.0,S/PV.5080,English,https://digitallibrary.un.org/record/535177/files/S_PV.5080-EN.pdf,2004-11-18
539205,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.52,2004-11-11,7,2004,11,11,A,,59.0,PV.52,,A_2004_59_PV.52_,A_2004_59_PV.52_speeches.pdf,534874.0,A/59/PV.52,English,https://digitallibrary.un.org/record/534874/files/A_59_PV.52-EN.pdf,2004-11-11
547781,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/59/SR.18,2004-11-01,7,2004,11,1,A,C.5,59.0,SR.18,,A_2004_C.5_59_SR.18_,A_2004_C.5_59_SR.18_speeches.pdf,542558.0,A/C.5/59/SR.18,English,https://digitallibrary.un.org/record/542558/files/A_C.5_59_SR.18-EN.pdf,2004-11-01
533804,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5052,2004-10-06,7,2004,10,6,S,,,PV.5052,,S_2004_PV.5052_,S_2004_PV.5052_speeches.pdf,533720.0,S/PV.5052,English,https://digitallibrary.un.org/record/533720/files/S_PV.5052-EN.pdf,2004-10-06
532106,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5048,2004-10-01,7,2004,10,1,S,,,PV.5048,,S_2004_PV.5048_,S_2004_PV.5048_speeches.pdf,531853.0,S/PV.5048,English,https://digitallibrary.un.org/record/531853/files/S_PV.5048-EN.pdf,2004-10-01
531221,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5043,2004-09-24,7,2004,9,24,S,,,PV.5043,,S_2004_PV.5043_,S_2004_PV.5043_speeches.pdf,531087.0,S/PV.5043,English,https://digitallibrary.un.org/record/531087/files/S_PV.5043-EN.pdf,2004-09-24
532167,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5041,2004-09-22,7,2004,9,22,S,,,PV.5041,,S_2004_PV.5041_,S_2004_PV.5041_speeches.pdf,532036.0,S/PV.5041,English,https://digitallibrary.un.org/record/532036/files/S_PV.5041-EN.pdf,2004-09-22
532925,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.3,2004-09-21,7,2004,9,21,A,,59.0,PV.3,,A_2004_59_PV.3_,A_2004_59_PV.3_speeches.pdf,530719.0,A/59/PV.3,English,https://digitallibrary.un.org/record/530719/files/A_59_PV-3-EN.pdf,2004-09-21
526668,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5007,2004-07-20,7,2004,7,20,S,,,PV.5007,,S_2004_PV.5007_,S_2004_PV.5007_speeches.pdf,526213.0,S/PV.5007,English,https://digitallibrary.un.org/record/526213/files/S_PV.5007-EN.pdf,2004-07-20
524502,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4993,2004-06-22,7,2004,6,22,S,,,PV.4993,,S_2004_PV.4993_,S_2004_PV.4993_speeches.pdf,524265.0,S/PV.4993,English,https://digitallibrary.un.org/record/524265/files/S_PV.4993-EN.pdf,2004-06-22
523115,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4984,2004-06-07,7,2004,6,7,S,,,PV.4984,,S_2004_PV.4984_,S_2004_PV.4984_speeches.pdf,522910.0,S/PV.4984,English,https://digitallibrary.un.org/record/522910/files/S_PV.4984-EN.pdf,2004-06-07
521754,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4970,2004-05-17,7,2004,5,17,S,,,PV.4970,,S_2004_PV.4970_,S_2004_PV.4970_speeches.pdf,521469.0,S/PV.4970,English,https://digitallibrary.un.org/record/521469/files/S_PV-4970-EN.pdf,2004-05-17
549136,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2004/SR.8,2004-04-26,7,2004,4,26,E,,2004.0,SR.8,,E_2004_2004_SR.8_,E_2004_2004_SR.8_speeches.pdf,548617.0,E/2004/SR.8,English,https://digitallibrary.un.org/record/548617/files/E_2004_SR.8-EN.pdf,2004-04-26
519700,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4943,2004-04-15,7,2004,4,15,S,,,PV.4943,,S_2004_PV.4943_,S_2004_PV.4943_speeches.pdf,519596.0,S/PV.4943,English,https://digitallibrary.un.org/record/519596/files/S_PV.4943-EN.pdf,2004-04-15
518699,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4933,2004-03-25,7,2004,3,25,S,,,PV.4933,,S_2004_PV.4933_,S_2004_PV.4933_speeches.pdf,518303.0,S/PV.4933,English,https://digitallibrary.un.org/record/518303/files/S_PV.4933-EN.pdf,2004-03-25
517812,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4928,2004-03-18,7,2004,3,18,S,,,PV.4928,,S_2004_PV.4928_,S_2004_PV.4928_speeches.pdf,517733.0,S/PV.4928,English,https://digitallibrary.un.org/record/517733/files/S_PV.4928-EN.pdf,2004-03-18
517883,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4918,2004-02-27,7,2004,2,27,S,,,PV.4918,,S_2004_PV.4918_,S_2004_PV.4918_speeches.pdf,517619.0,S/PV.4918,English,https://digitallibrary.un.org/record/517619/files/S_PV.4918-EN.pdf,2004-02-27
513821,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4893,2004-01-15,7,2004,1,15,S,,,PV.4893,,S_2004_PV.4893_,S_2004_PV.4893_speeches.pdf,511867.0,S/PV.4893,English,https://digitallibrary.un.org/record/511867/files/S_PV.4893-EN.pdf,2004-01-15
508937,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4883,2003-12-16,7,2003,12,16,S,,,PV.4883,,S_2003_PV.4883_,S_2003_PV.4883_speeches.pdf,508800.0,S/PV.4883,English,https://digitallibrary.un.org/record/508800/files/S_PV.4883-EN.pdf,2003-12-16
516938,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4873,2003-11-24,7,2003,11,24,S,,,PV.4873,,S_2003_PV.4873_,S_2003_PV.4873_speeches.pdf,506971.0,S/PV.4873,English,https://digitallibrary.un.org/record/506971/files/S_PV.4873-EN.pdf,2003-11-24
507214,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4868,2003-11-20,7,2003,11,20,S,,,PV.4868,,S_2003_PV.4868_,S_2003_PV.4868_speeches.pdf,506968.0,S/PV.4868,English,https://digitallibrary.un.org/record/506968/files/S_PV.4868-EN.pdf,2003-11-20
507208,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4865,2003-11-20,7,2003,11,20,S,,,PV.4865,,S_2003_PV.4865_,S_2003_PV.4865_speeches.pdf,506873.0,S/PV.4865,English,https://digitallibrary.un.org/record/506873/files/S_PV.4865-EN.pdf,2003-11-20
507735,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.50,2003-10-31,7,2003,10,31,A,,58.0,PV.50,,A_2003_58_PV.50_,A_2003_58_PV.50_speeches.pdf,505183.0,A/58/PV.50,English,https://digitallibrary.un.org/record/505183/files/A_58_PV.50-EN.pdf,2003-10-31
519052,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/58/SR.10,2003-10-28,7,2003,10,28,A,C.5,58.0,SR.10,,A_2003_C.5_58_SR.10_,A_2003_C.5_58_SR.10_speeches.pdf,518810.0,A/C.5/58/SR.10,English,https://digitallibrary.un.org/record/518810/files/A_C.5_58_SR.10-EN.pdf,2003-10-28
502775,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4833,2003-09-24,7,2003,9,24,S,,,PV.4833,,S_2003_PV.4833_,S_2003_PV.4833_speeches.pdf,502709.0,S/PV.4833,English,https://digitallibrary.un.org/record/502709/files/S_PV.4833-EN.pdf,2003-09-24
503719,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.7,2003-09-23,7,2003,9,23,A,,58.0,PV.7,,A_2003_58_PV.7_,A_2003_58_PV.7_speeches.pdf,502646.0,A/58/PV.7,English,https://digitallibrary.un.org/record/502646/files/A_58_PV.7-EN.pdf,2003-09-23
505935,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.5,2003-09-22,7,2003,9,22,A,,58.0,PV.5,,A_2003_58_PV.5_,A_2003_58_PV.5_speeches.pdf,502644.0,A/58/PV.5,English,https://digitallibrary.un.org/record/502644/files/A_58_PV.5-EN.pdf,2003-09-22
503615,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.3,2003-09-22,7,2003,9,22,A,,58.0,PV.3,,A_2003_58_PV.3_,A_2003_58_PV.3_speeches.pdf,502642.0,A/58/PV.3,English,https://digitallibrary.un.org/record/502642/files/A_58_PV.3-EN.pdf,2003-09-22
501127,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4814,2003-08-26,7,2003,8,26,S,,,PV.4814,,S_2003_PV.4814_,S_2003_PV.4814_speeches.pdf,501030.0,S/PV.4814,English,https://digitallibrary.un.org/record/501030/files/S_PV.4814-EN.pdf,2003-08-26
499830,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4797,2003-07-28,7,2003,7,28,S,,,PV.4797,,S_2003_PV.4797_,S_2003_PV.4797_speeches.pdf,499712.0,S/PV.4797,English,https://digitallibrary.un.org/record/499712/files/S_PV.4797-EN.pdf,2003-07-28
499560,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4791,2003-07-22,7,2003,7,22,S,,,PV.4791,,S_2003_PV.4791_,S_2003_PV.4791_speeches.pdf,499461.0,S/PV.4791,English,https://digitallibrary.un.org/record/499461/files/S_PV-4791-EN.pdf,2003-07-22
523214,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2003/SR.13,2003-06-30,7,2003,6,30,E,,2003.0,SR.13,,E_2003_2003_SR.13_,E_2003_2003_SR.13_speeches.pdf,522627.0,E/2003/SR.13,English,https://digitallibrary.un.org/record/522627/files/E_2003_SR.13-EN.pdf,2003-06-30
497308,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4772,2003-06-12,7,2003,6,12,S,,,PV.4772,,S_2003_PV.4772_,S_2003_PV.4772_speeches.pdf,497041.0,S/PV.4772,English,https://digitallibrary.un.org/record/497041/files/S_PV.4772-EN.pdf,2003-06-12
495802,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4761,2003-05-22,7,2003,5,22,S,,,PV.4761,,S_2003_PV.4761_,S_2003_PV.4761_speeches.pdf,495556.0,S/PV.4761,English,https://digitallibrary.un.org/record/495556/files/S_PV-4761-EN.pdf,2003-05-22
494787,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4753,2003-05-13,7,2003,5,13,S,,,PV.4753,,S_2003_PV.4753_,S_2003_PV.4753_speeches.pdf,494611.0,S/PV.4753,English,https://digitallibrary.un.org/record/494611/files/S_PV.4753-EN.pdf,2003-05-13
493775,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4748,2003-04-30,7,2003,4,30,S,,,PV.4748,,S_2003_PV.4748_,S_2003_PV.4748_speeches.pdf,493565.0,S/PV.4748,English,https://digitallibrary.un.org/record/493565/files/S_PV.4748-EN.pdf,2003-04-30
493629,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4746,2003-04-29,7,2003,4,29,S,,,PV.4746,,S_2003_PV.4746_,S_2003_PV.4746_speeches.pdf,493392.0,S/PV.4746,English,https://digitallibrary.un.org/record/493392/files/S_PV.4746-EN.pdf,2003-04-29
492510,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4739,2003-04-11,7,2003,4,11,S,,,PV.4739,,S_2003_PV.4739_,S_2003_PV.4739_speeches.pdf,492433.0,S/PV.4739,English,https://digitallibrary.un.org/record/492433/files/S_PV.4739-EN.pdf,2003-04-11
491028,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4726,2003-03-26,7,2003,3,26,S,,,PV.4726,,S_2003_PV.4726_,S_2003_PV.4726_speeches.pdf,490859.0,S/PV.4726,English,https://digitallibrary.un.org/record/490859/files/S_PV.4726-EN.pdf,2003-03-26
490692,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4721,2003-03-19,7,2003,3,19,S,,,PV.4721,,S_2003_PV.4721_,S_2003_PV.4721_speeches.pdf,490369.0,S/PV.4721,English,https://digitallibrary.un.org/record/490369/files/S_PV.4721-EN.pdf,2003-03-19
490468,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4720,2003-03-18,7,2003,3,18,S,,,PV.4720,,S_2003_PV.4720_,S_2003_PV.4720_speeches.pdf,490256.0,S/PV.4720,English,https://digitallibrary.un.org/record/490256/files/S_PV.4720-EN.pdf,2003-03-18
484910,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4688,2003-01-20,7,2003,1,20,S,,,PV.4688,,S_2003_PV.4688_,S_2003_PV.4688_speeches.pdf,484786.0,S/PV.4688,English,https://digitallibrary.un.org/record/484786/files/S_PV.4688-EN.pdf,2003-01-20
484416,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4684,2003-01-14,7,2003,1,14,S,,,PV.4684,,S_2003_PV.4684_,S_2003_PV.4684_speeches.pdf,483900.0,S/PV.4684,English,https://digitallibrary.un.org/record/483900/files/S_PV.4684-EN.pdf,2003-01-14
481458,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4661,2002-12-12,7,2002,12,12,S,,,PV.4661,,S_2002_PV.4661_,S_2002_PV.4661_speeches.pdf,481284.0,S/PV.4661,English,https://digitallibrary.un.org/record/481284/files/S_PV-4661-EN.pdf,2002-12-12
481165,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4660,2002-12-10,7,2002,12,10,S,,,PV.4660,,S_2002_PV.4660_,S_2002_PV.4660_speeches.pdf,480989.0,S/PV.4660,English,https://digitallibrary.un.org/record/480989/files/S_PV-4660-EN.pdf,2002-12-10
487084,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.70,2002-12-09,7,2002,12,9,A,,57.0,PV.70,,A_2002_57_PV.70_,A_2002_57_PV.70_speeches.pdf,480651.0,A/57/PV.70,English,https://digitallibrary.un.org/record/480651/files/A_57_PV.70-EN.pdf,2002-12-09
478413,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4644,2002-11-08,7,2002,11,8,S,,,PV.4644,,S_2002_PV.4644_,S_2002_PV.4644_speeches.pdf,478122.0,S/PV.4644,English,https://digitallibrary.un.org/record/478122/files/S_PV.4644-EN.pdf,2002-11-08
482846,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.38,2002-10-30,7,2002,10,30,A,,57.0,PV.38,,A_2002_57_PV.38_,A_2002_57_PV.38_speeches.pdf,477383.0,A/57/PV.38,English,https://digitallibrary.un.org/record/477383/files/A_57_PV-38-EN.pdf,2002-10-30
477446,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4635,2002-10-28,7,2002,10,28,S,,,PV.4635,,S_2002_PV.4635_,S_2002_PV.4635_speeches.pdf,477368.0,S/PV.4635,English,https://digitallibrary.un.org/record/477368/files/S_PV.4635-EN.pdf,2002-10-28
479935,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.22,2002-10-04,7,2002,10,4,A,,57.0,PV.22,,A_2002_57_PV.22_,A_2002_57_PV.22_speeches.pdf,475418.0,A/57/PV.22,English,https://digitallibrary.un.org/record/475418/files/A_57_PV.22-EN.pdf,2002-10-04
475594,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4618,2002-10-04,7,2002,10,4,S,,,PV.4618,,S_2002_PV.4618_,S_2002_PV.4618_speeches.pdf,475382.0,S/PV.4618,English,https://digitallibrary.un.org/record/475382/files/S_PV-4618-EN.pdf,2002-10-04
474567,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4614,2002-09-23,7,2002,9,23,S,,,PV.4614,,S_2002_PV.4614_,S_2002_PV.4614_speeches.pdf,474435.0,S/PV.4614,English,https://digitallibrary.un.org/record/474435/files/S_PV.4614-EN.pdf,2002-09-23
477861,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.10,2002-09-16,7,2002,9,16,A,,57.0,PV.10,,A_2002_57_PV.10_,A_2002_57_PV.10_speeches.pdf,473976.0,A/57/PV.10,English,https://digitallibrary.un.org/record/473976/files/A_57_PV.10-EN.pdf,2002-09-16
475863,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.2,2002-09-12,7,2002,9,12,A,,57.0,PV.2,,A_2002_57_PV.2_,A_2002_57_PV.2_speeches.pdf,473555.0,A/57/PV.2,English,https://digitallibrary.un.org/record/473555/files/A_57_PV.2-EN.pdf,2002-09-12
473602,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4607,2002-09-11,7,2002,9,11,S,,,PV.4607,,S_2002_PV.4607_,S_2002_PV.4607_speeches.pdf,473559.0,S/PV.4607,English,https://digitallibrary.un.org/record/473559/files/S_PV.4607-EN.pdf,2002-09-11
471311,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4577,2002-07-18,7,2002,7,18,S,,,PV.4577,,S_2002_PV.4577_,S_2002_PV.4577_speeches.pdf,469409.0,S/PV.4577,English,https://digitallibrary.un.org/record/469409/files/S_PV.4577-EN.pdf,2002-07-18
494389,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2002/SR.6,2002-07-01,7,2002,7,1,E,,2002.0,SR.6,,E_2002_2002_SR.6_,E_2002_2002_SR.6_speeches.pdf,493985.0,E/2002/SR.6,English,https://digitallibrary.un.org/record/493985/files/E_2002_SR.6-EN.pdf,2002-07-01
468172,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4563,2002-06-30,7,2002,6,30,S,,,PV.4563,,S_2002_PV.4563_,S_2002_PV.4563_speeches.pdf,468013.0,S/PV.4563,English,https://digitallibrary.un.org/record/468013/files/S_PV-4563-EN.pdf,2002-06-30
472928,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.101,2002-06-17,7,2002,6,17,A,,56.0,PV.101,,A_2002_56_PV.101_,A_2002_56_PV.101_speeches.pdf,466898.0,A/56/PV.101,English,https://digitallibrary.un.org/record/466898/files/A_56_PV-101-EN.pdf,2002-06-17
472002,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-27/PV.1,2002-05-08,7,2002,5,8,A,S-27,,PV.1,,A_2002_S-27_PV.1_,A_2002_S-27_PV.1_speeches.pdf,464326.0,A/S-27/PV.1,English,https://digitallibrary.un.org/record/464326/files/A_S-27_PV.1-EN.pdf,2002-05-08
463567,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4522,2002-04-26,7,2002,4,26,S,,,PV.4522,,S_2002_PV.4522_,S_2002_PV.4522_speeches.pdf,463382.0,S/PV.4522,English,https://digitallibrary.un.org/record/463382/files/S_PV.4522-EN.pdf,2002-04-26
494084,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2002/SR.3,2002-04-22,7,2002,4,22,E,,2002.0,SR.3,,E_2002_2002_SR.3_,E_2002_2002_SR.3_speeches.pdf,493976.0,E/2002/SR.3,English,https://digitallibrary.un.org/record/493976/files/E_2002_SR-3-EN.pdf,2002-04-22
461573,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4506(Resumption2),2002-04-04,7,2002,4,4,S,,,PV.4506,RESUMPTION2,S_2002_PV.4506_RESUMPTION2_,S_2002_PV.4506_RESUMPTION2_speeches.pdf,461221.0,S/PV.4506(Resumption2),English,https://digitallibrary.un.org/record/461221/files/S_PV.4506%28Resumption2%29-EN.pdf,2002-04-04
461067,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4503,2002-03-29,7,2002,3,29,S,,,PV.4503,,S_2002_PV.4503_,S_2002_PV.4503_speeches.pdf,460895.0,S/PV.4503,English,https://digitallibrary.un.org/record/460895/files/S_PV-4503-EN.pdf,2002-03-29
459828,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4488,2002-03-12,7,2002,3,12,S,,,PV.4488,,S_2002_PV.4488_,S_2002_PV.4488_speeches.pdf,459653.0,S/PV.4488,English,https://digitallibrary.un.org/record/459653/files/S_PV-4488-EN.pdf,2002-03-12
459461,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4484,2002-03-05,7,2002,3,5,S,,,PV.4484,,S_2002_PV.4484_,S_2002_PV.4484_speeches.pdf,459279.0,S/PV.4484,English,https://digitallibrary.un.org/record/459279/files/S_PV-4484-EN.pdf,2002-03-05
458868,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4474,2002-02-21,7,2002,2,21,S,,,PV.4474,,S_2002_PV.4474_,S_2002_PV.4474_speeches.pdf,458638.0,S/PV.4474,English,https://digitallibrary.un.org/record/458638/files/S_PV.4474-EN.pdf,2002-02-21
458028,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4469,2002-02-06,7,2002,2,6,S,,,PV.4469,,S_2002_PV.4469_,S_2002_PV.4469_speeches.pdf,457802.0,S/PV.4469,English,https://digitallibrary.un.org/record/457802/files/S_PV.4469-EN.pdf,2002-02-06
457360,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4453,2002-01-18,7,2002,1,18,S,,,PV.4453,,S_2002_PV.4453_,S_2002_PV.4453_speeches.pdf,456686.0,S/PV.4453,English,https://digitallibrary.un.org/record/456686/files/S_PV.4453-EN.pdf,2002-01-18
456023,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4422,2001-11-20,7,2001,11,20,S,,,PV.4422,,S_2001_PV.4422_,S_2001_PV.4422_speeches.pdf,452939.0,S/PV.4422,English,https://digitallibrary.un.org/record/452939/files/S_PV.4422-EN.pdf,2001-11-20
452561,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4414,2001-11-13,7,2001,11,13,S,,,PV.4414,,S_2001_PV.4414_,S_2001_PV.4414_speeches.pdf,452428.0,S/PV.4414,English,https://digitallibrary.un.org/record/452428/files/S_PV-4414-EN.pdf,2001-11-13
452448,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4413,2001-11-12,7,2001,11,12,S,,,PV.4413,,S_2001_PV.4413_,S_2001_PV.4413_speeches.pdf,452318.0,S/PV.4413,English,https://digitallibrary.un.org/record/452318/files/S_PV.4413-EN.pdf,2001-11-12
458122,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.44,2001-11-10,7,2001,11,10,A,,56.0,PV.44,,A_2001_56_PV.44_,A_2001_56_PV.44_speeches.pdf,452152.0,A/56/PV.44,English,https://digitallibrary.un.org/record/452152/files/A_56_PV.44-EN.pdf,2001-11-10
474888,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.42,2001-11-09,7,2001,11,9,A,,56.0,PV.42,,A_2001_56_PV.42_,A_2001_56_PV.42_speeches.pdf,452150.0,A/56/PV.42,English,https://digitallibrary.un.org/record/452150/files/A_56_PV.42-EN.pdf,2001-11-09
452445,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4410,2001-11-09,7,2001,11,9,S,,,PV.4410,,S_2001_PV.4410_,S_2001_PV.4410_speeches.pdf,452145.0,S/PV.4410,English,https://digitallibrary.un.org/record/452145/files/S_PV.4410-EN.pdf,2001-11-09
458979,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/56/SR.9,2001-10-15,7,2001,10,15,A,C.5,56.0,SR.9,,A_2001_C.5_56_SR.9_,A_2001_C.5_56_SR.9_speeches.pdf,458393.0,A/C.5/56/SR.9,English,https://digitallibrary.un.org/record/458393/files/A_C.5_56_SR.9-EN.pdf,2001-10-15
455904,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.24,2001-10-12,7,2001,10,12,A,,56.0,PV.24,,A_2001_56_PV.24_,A_2001_56_PV.24_speeches.pdf,450051.0,A/56/PV.24,English,https://digitallibrary.un.org/record/450051/files/A_56_PV-24-EN.pdf,2001-10-12
450106,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4390,2001-10-12,7,2001,10,12,S,,,PV.4390,,S_2001_PV.4390_,S_2001_PV.4390_speeches.pdf,450005.0,S/PV.4390,English,https://digitallibrary.un.org/record/450005/files/S_PV-4390-EN.pdf,2001-10-12
450943,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.12,2001-10-01,7,2001,10,1,A,,56.0,PV.12,,A_2001_56_PV.12_,A_2001_56_PV.12_speeches.pdf,449060.0,A/56/PV.12,English,https://digitallibrary.un.org/record/449060/files/A_56_PV.12-EN.pdf,2001-10-01
450555,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.7,2001-09-24,7,2001,9,24,A,,56.0,PV.7,,A_2001_56_PV.7_,A_2001_56_PV.7_speeches.pdf,448664.0,A/56/PV.7,English,https://digitallibrary.un.org/record/448664/files/A_56_PV.7-EN.pdf,2001-09-24
450152,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.1,2001-09-12,7,2001,9,12,A,,56.0,PV.1,,A_2001_56_PV.1_,A_2001_56_PV.1_speeches.pdf,448064.0,A/56/PV.1,English,https://digitallibrary.un.org/record/448064/files/A_56_PV.1-EN.pdf,2001-09-12
448200,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4370,2001-09-12,7,2001,9,12,S,,,PV.4370,,S_2001_PV.4370_,S_2001_PV.4370_speeches.pdf,448048.0,S/PV.4370,English,https://digitallibrary.un.org/record/448048/files/S_PV.4370-EN.pdf,2001-09-12
446388,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4355,2001-08-02,7,2001,8,2,S,,,PV.4355,,S_2001_PV.4355_,S_2001_PV.4355_speeches.pdf,446215.0,S/PV.4355,English,https://digitallibrary.un.org/record/446215/files/S_PV.4355-EN.pdf,2001-08-02
445667,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4348,2001-07-24,7,2001,7,24,S,,,PV.4348,,S_2001_PV.4348_,S_2001_PV.4348_speeches.pdf,445543.0,S/PV.4348,English,https://digitallibrary.un.org/record/445543/files/S_PV.4348-EN.pdf,2001-07-24
466122,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2001/SR.27,2001-07-16,7,2001,7,16,E,,2001.0,SR.27,,E_2001_2001_SR.27_,E_2001_2001_SR.27_speeches.pdf,465028.0,E/2001/SR.27,English,https://digitallibrary.un.org/record/465028/files/E_2001_SR.27-EN.pdf,2001-07-16
447473,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/55/PV.105,2001-06-29,7,2001,6,29,A,,55.0,PV.105,,A_2001_55_PV.105_,A_2001_55_PV.105_speeches.pdf,444671.0,A/55/PV.105,English,https://digitallibrary.un.org/record/444671/files/A_55_PV-105-EN.pdf,2001-06-29
