record_id,speaker,speaker_organization,document_symbol,document_symbol_searchable,date,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf
555330,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2005/SR.5,E2005SR5,2005-04-18,2005,4,18,E,,2005,SR.5,,E_2005_2005_SR.5_,E_2005_2005_SR.5_speeches.pdf
544171,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.83,A59PV83,2005-03-21,2005,3,21,A,,59,PV.83,,A_2005_59_PV.83_,A_2005_59_PV.83_speeches.pdf
542442,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5131,SPV5131,2005-02-25,2005,2,25,S,,,PV.5131,,S_2005_PV.5131_,S_2005_PV.5131_speeches.pdf
541737,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5125,SPV5125,2005-02-16,2005,2,16,S,,,PV.5125,,S_2005_PV.5125_,S_2005_PV.5125_speeches.pdf
544640,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-28/PV.1,AS28PV1,2005-01-24,2005,1,24,A,S-28,,PV.1,,A_2005_S-28_PV.1_,A_2005_S-28_PV.1_speeches.pdf
542726,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.77,A59PV77,2005-01-18,2005,1,18,A,,59,PV.77,,A_2005_59_PV.77_,A_2005_59_PV.77_speeches.pdf
539527,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.68,A59PV68,2004-12-08,2004,12,8,A,,59,PV.68,,A_2004_59_PV.68_,A_2004_59_PV.68_speeches.pdf
540672,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.67,A59PV67,2004-12-06,2004,12,6,A,,59,PV.67,,A_2004_59_PV.67_,A_2004_59_PV.67_speeches.pdf
535432,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5080,SPV5080,2004-11-18,2004,11,18,S,,,PV.5080,,S_2004_PV.5080_,S_2004_PV.5080_speeches.pdf
539205,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.52,A59PV52,2004-11-11,2004,11,11,A,,59,PV.52,,A_2004_59_PV.52_,A_2004_59_PV.52_speeches.pdf
547781,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/59/SR.18,AC559SR18,2004-11-01,2004,11,1,A,C.5,59,SR.18,,A_2004_C.5_59_SR.18_,A_2004_C.5_59_SR.18_speeches.pdf
533804,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5052,SPV5052,2004-10-06,2004,10,6,S,,,PV.5052,,S_2004_PV.5052_,S_2004_PV.5052_speeches.pdf
532106,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5048,SPV5048,2004-10-01,2004,10,1,S,,,PV.5048,,S_2004_PV.5048_,S_2004_PV.5048_speeches.pdf
531221,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5043,SPV5043,2004-09-24,2004,9,24,S,,,PV.5043,,S_2004_PV.5043_,S_2004_PV.5043_speeches.pdf
532167,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5041,SPV5041,2004-09-22,2004,9,22,S,,,PV.5041,,S_2004_PV.5041_,S_2004_PV.5041_speeches.pdf
532925,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/59/PV.3,A59PV3,2004-09-21,2004,9,21,A,,59,PV.3,,A_2004_59_PV.3_,A_2004_59_PV.3_speeches.pdf
526668,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.5007,SPV5007,2004-07-20,2004,7,20,S,,,PV.5007,,S_2004_PV.5007_,S_2004_PV.5007_speeches.pdf
524502,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4993,SPV4993,2004-06-22,2004,6,22,S,,,PV.4993,,S_2004_PV.4993_,S_2004_PV.4993_speeches.pdf
523115,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4984,SPV4984,2004-06-07,2004,6,7,S,,,PV.4984,,S_2004_PV.4984_,S_2004_PV.4984_speeches.pdf
521754,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4970,SPV4970,2004-05-17,2004,5,17,S,,,PV.4970,,S_2004_PV.4970_,S_2004_PV.4970_speeches.pdf
549136,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2004/SR.8,E2004SR8,2004-04-26,2004,4,26,E,,2004,SR.8,,E_2004_2004_SR.8_,E_2004_2004_SR.8_speeches.pdf
519700,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4943,SPV4943,2004-04-15,2004,4,15,S,,,PV.4943,,S_2004_PV.4943_,S_2004_PV.4943_speeches.pdf
518699,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4933,SPV4933,2004-03-25,2004,3,25,S,,,PV.4933,,S_2004_PV.4933_,S_2004_PV.4933_speeches.pdf
517812,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4928,SPV4928,2004-03-18,2004,3,18,S,,,PV.4928,,S_2004_PV.4928_,S_2004_PV.4928_speeches.pdf
517883,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4918,SPV4918,2004-02-27,2004,2,27,S,,,PV.4918,,S_2004_PV.4918_,S_2004_PV.4918_speeches.pdf
513821,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4893,SPV4893,2004-01-15,2004,1,15,S,,,PV.4893,,S_2004_PV.4893_,S_2004_PV.4893_speeches.pdf
508937,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4883,SPV4883,2003-12-16,2003,12,16,S,,,PV.4883,,S_2003_PV.4883_,S_2003_PV.4883_speeches.pdf
516938,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4873,SPV4873,2003-11-24,2003,11,24,S,,,PV.4873,,S_2003_PV.4873_,S_2003_PV.4873_speeches.pdf
507214,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4868,SPV4868,2003-11-20,2003,11,20,S,,,PV.4868,,S_2003_PV.4868_,S_2003_PV.4868_speeches.pdf
507208,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4865,SPV4865,2003-11-20,2003,11,20,S,,,PV.4865,,S_2003_PV.4865_,S_2003_PV.4865_speeches.pdf
507735,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.50,A58PV50,2003-10-31,2003,10,31,A,,58,PV.50,,A_2003_58_PV.50_,A_2003_58_PV.50_speeches.pdf
519052,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/58/SR.10,AC558SR10,2003-10-28,2003,10,28,A,C.5,58,SR.10,,A_2003_C.5_58_SR.10_,A_2003_C.5_58_SR.10_speeches.pdf
502775,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4833,SPV4833,2003-09-24,2003,9,24,S,,,PV.4833,,S_2003_PV.4833_,S_2003_PV.4833_speeches.pdf
503719,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.7,A58PV7,2003-09-23,2003,9,23,A,,58,PV.7,,A_2003_58_PV.7_,A_2003_58_PV.7_speeches.pdf
505935,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.5,A58PV5,2003-09-22,2003,9,22,A,,58,PV.5,,A_2003_58_PV.5_,A_2003_58_PV.5_speeches.pdf
503615,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/58/PV.3,A58PV3,2003-09-22,2003,9,22,A,,58,PV.3,,A_2003_58_PV.3_,A_2003_58_PV.3_speeches.pdf
501127,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4814,SPV4814,2003-08-26,2003,8,26,S,,,PV.4814,,S_2003_PV.4814_,S_2003_PV.4814_speeches.pdf
499830,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4797,SPV4797,2003-07-28,2003,7,28,S,,,PV.4797,,S_2003_PV.4797_,S_2003_PV.4797_speeches.pdf
499560,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4791,SPV4791,2003-07-22,2003,7,22,S,,,PV.4791,,S_2003_PV.4791_,S_2003_PV.4791_speeches.pdf
523214,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2003/SR.13,E2003SR13,2003-06-30,2003,6,30,E,,2003,SR.13,,E_2003_2003_SR.13_,E_2003_2003_SR.13_speeches.pdf
497308,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4772,SPV4772,2003-06-12,2003,6,12,S,,,PV.4772,,S_2003_PV.4772_,S_2003_PV.4772_speeches.pdf
495802,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4761,SPV4761,2003-05-22,2003,5,22,S,,,PV.4761,,S_2003_PV.4761_,S_2003_PV.4761_speeches.pdf
494787,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4753,SPV4753,2003-05-13,2003,5,13,S,,,PV.4753,,S_2003_PV.4753_,S_2003_PV.4753_speeches.pdf
493775,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4748,SPV4748,2003-04-30,2003,4,30,S,,,PV.4748,,S_2003_PV.4748_,S_2003_PV.4748_speeches.pdf
493629,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4746,SPV4746,2003-04-29,2003,4,29,S,,,PV.4746,,S_2003_PV.4746_,S_2003_PV.4746_speeches.pdf
492510,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4739,SPV4739,2003-04-11,2003,4,11,S,,,PV.4739,,S_2003_PV.4739_,S_2003_PV.4739_speeches.pdf
491028,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4726,SPV4726,2003-03-26,2003,3,26,S,,,PV.4726,,S_2003_PV.4726_,S_2003_PV.4726_speeches.pdf
490692,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4721,SPV4721,2003-03-19,2003,3,19,S,,,PV.4721,,S_2003_PV.4721_,S_2003_PV.4721_speeches.pdf
490468,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4720,SPV4720,2003-03-18,2003,3,18,S,,,PV.4720,,S_2003_PV.4720_,S_2003_PV.4720_speeches.pdf
484910,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4688,SPV4688,2003-01-20,2003,1,20,S,,,PV.4688,,S_2003_PV.4688_,S_2003_PV.4688_speeches.pdf
484416,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4684,SPV4684,2003-01-14,2003,1,14,S,,,PV.4684,,S_2003_PV.4684_,S_2003_PV.4684_speeches.pdf
481458,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4661,SPV4661,2002-12-12,2002,12,12,S,,,PV.4661,,S_2002_PV.4661_,S_2002_PV.4661_speeches.pdf
481165,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4660,SPV4660,2002-12-10,2002,12,10,S,,,PV.4660,,S_2002_PV.4660_,S_2002_PV.4660_speeches.pdf
487084,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.70,A57PV70,2002-12-09,2002,12,9,A,,57,PV.70,,A_2002_57_PV.70_,A_2002_57_PV.70_speeches.pdf
478413,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4644,SPV4644,2002-11-08,2002,11,8,S,,,PV.4644,,S_2002_PV.4644_,S_2002_PV.4644_speeches.pdf
482846,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.38,A57PV38,2002-10-30,2002,10,30,A,,57,PV.38,,A_2002_57_PV.38_,A_2002_57_PV.38_speeches.pdf
477446,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4635,SPV4635,2002-10-28,2002,10,28,S,,,PV.4635,,S_2002_PV.4635_,S_2002_PV.4635_speeches.pdf
479935,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.22,A57PV22,2002-10-04,2002,10,4,A,,57,PV.22,,A_2002_57_PV.22_,A_2002_57_PV.22_speeches.pdf
475594,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4618,SPV4618,2002-10-04,2002,10,4,S,,,PV.4618,,S_2002_PV.4618_,S_2002_PV.4618_speeches.pdf
474567,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4614,SPV4614,2002-09-23,2002,9,23,S,,,PV.4614,,S_2002_PV.4614_,S_2002_PV.4614_speeches.pdf
477861,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.10,A57PV10,2002-09-16,2002,9,16,A,,57,PV.10,,A_2002_57_PV.10_,A_2002_57_PV.10_speeches.pdf
475863,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/57/PV.2,A57PV2,2002-09-12,2002,9,12,A,,57,PV.2,,A_2002_57_PV.2_,A_2002_57_PV.2_speeches.pdf
473602,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4607,SPV4607,2002-09-11,2002,9,11,S,,,PV.4607,,S_2002_PV.4607_,S_2002_PV.4607_speeches.pdf
471311,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4577,SPV4577,2002-07-18,2002,7,18,S,,,PV.4577,,S_2002_PV.4577_,S_2002_PV.4577_speeches.pdf
494389,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2002/SR.6,E2002SR6,2002-07-01,2002,7,1,E,,2002,SR.6,,E_2002_2002_SR.6_,E_2002_2002_SR.6_speeches.pdf
468172,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4563,SPV4563,2002-06-30,2002,6,30,S,,,PV.4563,,S_2002_PV.4563_,S_2002_PV.4563_speeches.pdf
472928,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.101,A56PV101,2002-06-17,2002,6,17,A,,56,PV.101,,A_2002_56_PV.101_,A_2002_56_PV.101_speeches.pdf
472002,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-27/PV.1,AS27PV1,2002-05-08,2002,5,8,A,S-27,,PV.1,,A_2002_S-27_PV.1_,A_2002_S-27_PV.1_speeches.pdf
463567,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4522,SPV4522,2002-04-26,2002,4,26,S,,,PV.4522,,S_2002_PV.4522_,S_2002_PV.4522_speeches.pdf
494084,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2002/SR.3,E2002SR3,2002-04-22,2002,4,22,E,,2002,SR.3,,E_2002_2002_SR.3_,E_2002_2002_SR.3_speeches.pdf
461573,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4506(Resumption2),SPV4506RESUMPTION2,2002-04-04,2002,4,4,S,,,PV.4506,RESUMPTION2,S_2002_PV.4506_RESUMPTION2_,S_2002_PV.4506_RESUMPTION2_speeches.pdf
461067,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4503,SPV4503,2002-03-29,2002,3,29,S,,,PV.4503,,S_2002_PV.4503_,S_2002_PV.4503_speeches.pdf
459828,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4488,SPV4488,2002-03-12,2002,3,12,S,,,PV.4488,,S_2002_PV.4488_,S_2002_PV.4488_speeches.pdf
459461,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4484,SPV4484,2002-03-05,2002,3,5,S,,,PV.4484,,S_2002_PV.4484_,S_2002_PV.4484_speeches.pdf
458868,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4474,SPV4474,2002-02-21,2002,2,21,S,,,PV.4474,,S_2002_PV.4474_,S_2002_PV.4474_speeches.pdf
458028,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4469,SPV4469,2002-02-06,2002,2,6,S,,,PV.4469,,S_2002_PV.4469_,S_2002_PV.4469_speeches.pdf
457360,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4453,SPV4453,2002-01-18,2002,1,18,S,,,PV.4453,,S_2002_PV.4453_,S_2002_PV.4453_speeches.pdf
456023,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4422,SPV4422,2001-11-20,2001,11,20,S,,,PV.4422,,S_2001_PV.4422_,S_2001_PV.4422_speeches.pdf
452561,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4414,SPV4414,2001-11-13,2001,11,13,S,,,PV.4414,,S_2001_PV.4414_,S_2001_PV.4414_speeches.pdf
452448,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4413,SPV4413,2001-11-12,2001,11,12,S,,,PV.4413,,S_2001_PV.4413_,S_2001_PV.4413_speeches.pdf
458122,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.44,A56PV44,2001-11-10,2001,11,10,A,,56,PV.44,,A_2001_56_PV.44_,A_2001_56_PV.44_speeches.pdf
474888,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.42,A56PV42,2001-11-09,2001,11,9,A,,56,PV.42,,A_2001_56_PV.42_,A_2001_56_PV.42_speeches.pdf
452445,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4410,SPV4410,2001-11-09,2001,11,9,S,,,PV.4410,,S_2001_PV.4410_,S_2001_PV.4410_speeches.pdf
458979,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/56/SR.9,AC556SR9,2001-10-15,2001,10,15,A,C.5,56,SR.9,,A_2001_C.5_56_SR.9_,A_2001_C.5_56_SR.9_speeches.pdf
455904,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.24,A56PV24,2001-10-12,2001,10,12,A,,56,PV.24,,A_2001_56_PV.24_,A_2001_56_PV.24_speeches.pdf
450106,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4390,SPV4390,2001-10-12,2001,10,12,S,,,PV.4390,,S_2001_PV.4390_,S_2001_PV.4390_speeches.pdf
450943,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.12,A56PV12,2001-10-01,2001,10,1,A,,56,PV.12,,A_2001_56_PV.12_,A_2001_56_PV.12_speeches.pdf
450555,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.7,A56PV7,2001-09-24,2001,9,24,A,,56,PV.7,,A_2001_56_PV.7_,A_2001_56_PV.7_speeches.pdf
450152,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/56/PV.1,A56PV1,2001-09-12,2001,9,12,A,,56,PV.1,,A_2001_56_PV.1_,A_2001_56_PV.1_speeches.pdf
448200,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4370,SPV4370,2001-09-12,2001,9,12,S,,,PV.4370,,S_2001_PV.4370_,S_2001_PV.4370_speeches.pdf
446388,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4355,SPV4355,2001-08-02,2001,8,2,S,,,PV.4355,,S_2001_PV.4355_,S_2001_PV.4355_speeches.pdf
445667,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4348,SPV4348,2001-07-24,2001,7,24,S,,,PV.4348,,S_2001_PV.4348_,S_2001_PV.4348_speeches.pdf
466122,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2001/SR.27,E2001SR27,2001-07-16,2001,7,16,E,,2001,SR.27,,E_2001_2001_SR.27_,E_2001_2001_SR.27_speeches.pdf
447473,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/55/PV.105,A55PV105,2001-06-29,2001,6,29,A,,55,PV.105,,A_2001_55_PV.105_,A_2001_55_PV.105_speeches.pdf
448429,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-26/PV.1,AS26PV1,2001-06-25,2001,6,25,A,S-26,,PV.1,,A_2001_S-26_PV.1_,A_2001_S-26_PV.1_speeches.pdf
445545,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-25/PV.1,AS25PV1,2001-06-06,2001,6,6,A,S-25,,PV.1,,A_2001_S-25_PV.1_,A_2001_S-25_PV.1_speeches.pdf
441828,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4323,SPV4323,2001-05-30,2001,5,30,S,,,PV.4323,,S_2001_PV.4323_,S_2001_PV.4323_speeches.pdf
434740,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4288,SPV4288,2001-03-07,2001,3,7,S,,,PV.4288,,S_2001_PV.4288_,S_2001_PV.4288_speeches.pdf
433846,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4279,SPV4279,2001-02-21,2001,2,21,S,,,PV.4279,,S_2001_PV.4279_,S_2001_PV.4279_speeches.pdf
432876,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4273,SPV4273,2001-02-07,2001,2,7,S,,,PV.4273,,S_2001_PV.4273_,S_2001_PV.4273_speeches.pdf
432554,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4272,SPV4272,2001-02-05,2001,2,5,S,,,PV.4272,,S_2001_PV.4272_,S_2001_PV.4272_speeches.pdf
432507,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4271,SPV4271,2001-02-02,2001,2,2,S,,,PV.4271,,S_2001_PV.4271_,S_2001_PV.4271_speeches.pdf
429500,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4238,SPV4238,2000-11-29,2000,11,29,S,,,PV.4238,,S_2000_PV.4238_,S_2000_PV.4238_speeches.pdf
440129,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/55/SR.32,AC555SR32,2000-11-27,2000,11,27,A,C.5,55,SR.32,,A_2000_C.5_55_SR.32_,A_2000_C.5_55_SR.32_speeches.pdf
428024,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4227,SPV4227,2000-11-17,2000,11,17,S,,,PV.4227,,S_2000_PV.4227_,S_2000_PV.4227_speeches.pdf
425870,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4208,SPV4208,2000-10-24,2000,10,24,S,,,PV.4208,,S_2000_PV.4208_,S_2000_PV.4208_speeches.pdf
428414,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/ES-10/PV.14,AES10PV14,2000-10-20,2000,10,20,A,ES-10,,PV.14,,A_2000_ES-10_PV.14_,A_2000_ES-10_PV.14_speeches.pdf
423813,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4201,SPV4201,2000-09-29,2000,9,29,S,,,PV.4201,,S_2000_PV.4201_,S_2000_PV.4201_speeches.pdf
430990,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/55/PV.10,A55PV10,2000-09-12,2000,9,12,A,,55,PV.10,,A_2000_55_PV.10_,A_2000_55_PV.10_speeches.pdf
429706,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/55/PV.8,A55PV8,2000-09-08,2000,9,8,A,,55,PV.8,,A_2000_55_PV.8_,A_2000_55_PV.8_speeches.pdf
422060,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4194,SPV4194,2000-09-07,2000,9,7,S,,,PV.4194,,S_2000_PV.4194_,S_2000_PV.4194_speeches.pdf
426372,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/55/PV.3,A55PV3,2000-09-06,2000,9,6,A,,55,PV.3,,A_2000_55_PV.3_,A_2000_55_PV.3_speeches.pdf
442312,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2000/SR.44,E2000SR44,2000-07-28,2000,7,28,E,,2000,SR.44,,E_2000_2000_SR.44_,E_2000_2000_SR.44_speeches.pdf
419482,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4174,SPV4174,2000-07-20,2000,7,20,S,,,PV.4174,,S_2000_PV.4174_,S_2000_PV.4174_speeches.pdf
426121,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-24/PV.1,AS24PV1,2000-06-26,2000,6,26,A,S-24,,PV.1,,A_2000_S-24_PV.1_,A_2000_S-24_PV.1_speeches.pdf
426737,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-23/PV.1,AS23PV1,2000-06-05,2000,6,5,A,S-23,,PV.1,,A_2000_S-23_PV.1_,A_2000_S-23_PV.1_speeches.pdf
414191,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4139,SPV4139,2000-05-11,2000,5,11,S,,,PV.4139,,S_2000_PV.4139_,S_2000_PV.4139_speeches.pdf
412582,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4130,SPV4130,2000-04-19,2000,4,19,S,,,PV.4130,,S_2000_PV.4130_,S_2000_PV.4130_speeches.pdf
441054,"Annan, Kofi, 1938-2018",UN. Secretary-General,E/2000/SR.6,E2000SR6,2000-04-18,2000,4,18,E,,2000,SR.6,,E_2000_2000_SR.6_,E_2000_2000_SR.6_speeches.pdf
411375,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4120,SPV4120,2000-03-24,2000,3,24,S,,,PV.4120,,S_2000_PV.4120_,S_2000_PV.4120_speeches.pdf
410744,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4118,SPV4118,2000-03-23,2000,3,23,S,,,PV.4118,,S_2000_PV.4118_,S_2000_PV.4118_speeches.pdf
410057,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4109,SPV4109,2000-03-09,2000,3,9,S,,,PV.4109,,S_2000_PV.4109_,S_2000_PV.4109_speeches.pdf
409004,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4105(Resumption1),SPV4105RESUMPTION1,2000-02-28,2000,2,28,S,,,PV.4105,RESUMPTION1,S_2000_PV.4105_RESUMPTION1_,S_2000_PV.4105_RESUMPTION1_speeches.pdf
406646,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4092,SPV4092,2000-01-24,2000,1,24,S,,,PV.4092,,S_2000_PV.4092_,S_2000_PV.4092_speeches.pdf
406244,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4091,SPV4091,2000-01-19,2000,1,19,S,,,PV.4091,,S_2000_PV.4091_,S_2000_PV.4091_speeches.pdf
405647,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4087,SPV4087,2000-01-10,2000,1,10,S,,,PV.4087,,S_2000_PV.4087_,S_2000_PV.4087_speeches.pdf
405461,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4081,SPV4081,1999-12-15,1999,12,15,S,,,PV.4081,,S_1999_PV.4081_,S_1999_PV.4081_speeches.pdf
410427,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/54/PV.74,A54PV74,1999-12-08,1999,12,8,A,,54,PV.74,,A_1999_54_PV.74_,A_1999_54_PV.74_speeches.pdf
405347,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4072,SPV4072,1999-11-29,1999,11,29,S,,,PV.4072,,S_1999_PV.4072_,S_1999_PV.4072_speeches.pdf
417661,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/C.5/54/SR.17,AC554SR17,1999-10-27,1999,10,27,A,C.5,54,SR.17,,A_1999_C.5_54_SR.17_,A_1999_C.5_54_SR.17_speeches.pdf
403083,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4049,SPV4049,1999-09-29,1999,9,29,S,,,PV.4049,,S_1999_PV.4049_,S_1999_PV.4049_speeches.pdf
405799,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/S-22/PV.1,AS22PV1,1999-09-27,1999,9,27,A,S-22,,PV.1,,A_1999_S-22_PV.1_,A_1999_S-22_PV.1_speeches.pdf
403051,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4048,SPV4048,1999-09-24,1999,9,24,S,,,PV.4048,,S_1999_PV.4048_,S_1999_PV.4048_speeches.pdf
403253,"Annan, Kofi, 1938-2018",UN. Secretary-General,A/54/PV.4,A54PV4,1999-09-20,1999,9,20,A,,54,PV.4,,A_1999_54_PV.4_,A_1999_54_PV.4_speeches.pdf
403020,"Annan, Kofi, 1938-2018",UN. Secretary-General,S/PV.4046,SPV4046,1999-09-16,1999,9,16,S,,,PV.4046,,S_1999_PV.4046_,S_1999_PV.4046_speeches.pdf
